geschlecht,alter,bundesland,beruf,konsumhaeufigkeit,situation_freunde_familie,situation_party,situation_zuhause_essen,situation_zuhause_entspannung,situation_oeffentliche_veranstaltungen,situation_gastro,situation_urlaub,involvement_interesse,involvement_rolle,involvement_spass,involvement_wichtigkeit,involvement_vorteilhaft,involvement_unverzichtbar,gesundheit_wichtig,umweltfreundlich_wichtig,neue_produkte_probie,bio_mehrpreis_bereit,tierfrei_wichtig,alkoholverzicht_wichtig,einfluss_geschmack,einfluss_geruch,einfluss_preis,einfluss_markenbekanntheit,einfluss_nachhaltigkeit,einfluss_herkunft,einfluss_verpackungsdesign,einfluss_verpackungsform,einfluss_aktionsangebote,einfluss_alkoholgehalt,einfluss_empfehlung,einfluss_verfuegbarkeit,praef_sorte_alkoholfrei,praef_sorte_weizen,praef_sorte_koelsch,praef_sorte_altbier,praef_sorte_pale_ale,praef_sorte_stout,praef_sorte_maerzen_export,praef_sorte_radler,praef_sorte_pils,praef_sorte_bock_schwarzrauchbier,praef_sorte_helles_lager,praef_sorte_craft_beer,praef_alkoholfrei_0,praef_alkoholfrei_0_5,praef_bier_alkohol,geschmack_rauchig,geschmack_hopfig,geschmack_suesslich_malzig,geschmack_fruchtig,geschmack_kraeuter,geschmack_gewuerze,geschmack_bitter,geschmack_saeuerlich,geschmack_zitrus,quality_score,rule_violations,violation_details,quality_summary
maennlich,2002,Baden-Württemberg,Studentin / Student,täglich,2,3,2,2,2,3,2,3,5,2,5,1,1,4,5,5,3,3,1,2,2,4,4,5,3,5,4,5,2,3,3,3,4,1,2,2,3,3,4,1,2,4,2,1,1,5,1,3,1,5,3,1,4,2,5,80,"[""rule_001"", ""rule_003"", ""rule_006"", ""rule_007"", ""rule_008""]","{""rule_001"": ""The age is 2002, which indicates the person is 21 years old, but the occupation 'Studentin / Student' is typically associated with younger individuals."", ""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich' as it should not be 'unbekannt'."", ""rule_006"": ""The involvement in the role (5) is greater than the importance of the role (5), which is inconsistent."", ""rule_007"": ""The importance of health (4) is high, but the importance of alcohol avoidance (1) is low, indicating a violation."", ""rule_008"": ""The preference for alcohol-free beer (3) does not coincide with a high preference for alcoholic beer (5), which is inconsistent.""}","The data row has multiple inconsistencies regarding age, occupation, involvement, health importance, and alcohol preferences."
maennlich,2001,Baden-Württemberg,keine Angabe,mehrmals pro Woche,2,3,2,1,2,3,2,3,2,2,1,3,1,3,1,2,5,4,3,4,3,4,5,2,2,5,4,2,1,3,5,2,5,3,1,2,3,4,3,4,1,5,1,2,3,5,2,4,1,3,2,3,3,2,5,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1998,Baden-Württemberg,Studentin / Student,einmal pro Monat,2,3,1,2,3,3,2,5,2,4,1,2,1,3,3,4,3,2,3,5,5,3,3,3,3,2,3,2,1,3,4,2,3,1,1,3,1,1,4,1,2,1,1,2,1,5,3,1,5,3,1,3,3,1,1,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not have a gender of 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
unbekannt,2002,Baden-Württemberg,Studentin / Student,täglich,3,3,2,1,2,2,3,2,1,3,2,1,1,3,2,1,4,4,1,5,5,5,3,2,3,1,4,4,2,5,4,4,5,5,1,2,1,1,5,3,5,5,3,2,2,3,2,5,4,3,4,2,1,5,3,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,1996,Baden-Württemberg,Angestellte / Angestellter,täglich,2,3,2,2,2,2,2,5,1,4,2,5,1,4,4,4,4,1,2,4,3,4,2,4,4,4,2,3,2,2,3,4,4,1,1,3,1,2,5,5,1,5,1,2,1,4,3,4,2,3,2,2,1,2,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1998,Baden-Württemberg,Studentin / Student,mehrmals im Monat,1,3,3,1,3,2,2,5,2,5,1,3,1,2,2,2,2,1,3,5,2,5,2,2,5,3,5,4,4,4,3,1,3,3,4,3,1,3,1,5,2,5,5,1,1,3,1,4,3,5,2,2,2,2,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not have a gender of 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,1999,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,1,2,1,3,3,3,4,1,3,2,1,4,3,1,3,1,2,1,4,5,3,3,3,4,3,3,4,2,4,4,4,3,1,2,2,2,4,1,3,1,5,4,2,3,1,2,1,1,5,1,3,2,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,2000,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,3,3,2,3,1,3,3,2,2,4,2,3,1,3,1,4,4,5,3,4,3,5,4,2,3,2,4,1,2,3,2,2,5,1,1,2,1,3,3,4,2,5,1,2,2,3,3,3,4,3,1,2,2,1,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2000,Bayern,Schülerin / Schüler,mehrmals im Monat,2,3,2,1,1,3,2,4,1,3,4,2,4,4,3,2,3,2,1,5,3,3,1,1,3,3,3,5,1,3,4,2,1,1,1,1,1,2,3,5,2,5,2,1,2,4,2,3,4,4,2,2,3,2,3,90,"[""rule_001""]","{""rule_001"": ""The age is 2000, which indicates the person is 23 years old. However, the occupation 'Sch\u00fclerin / Sch\u00fcler' suggests they should be younger than typical school age.""}","The data quality is mostly good, but there is a violation regarding age and occupation consistency."
weiblich,1997,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,2,3,2,2,1,1,2,2,3,1,3,4,5,2,2,1,5,2,4,2,3,1,3,2,3,3,3,4,2,3,3,1,4,2,4,4,3,1,3,4,1,4,3,3,4,4,3,3,3,1,3,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2004,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,3,1,1,3,3,2,3,2,5,2,4,1,4,1,4,3,1,3,5,4,5,3,2,3,1,2,3,3,3,4,4,3,2,3,2,1,1,3,5,2,5,1,1,3,3,2,3,2,2,1,2,1,4,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2004,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,3,1,2,3,2,3,2,1,5,3,1,2,5,3,4,3,3,2,4,5,4,2,3,3,3,2,3,4,4,2,1,4,1,5,1,1,1,5,4,1,5,1,2,3,5,2,2,4,2,2,1,3,2,5,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2000,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,1,3,2,2,3,2,1,4,1,4,3,3,1,4,3,3,5,1,3,4,5,3,2,2,3,5,2,5,3,3,3,1,2,1,1,1,1,4,2,4,4,3,3,3,4,4,2,5,5,3,2,2,2,4,1,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}","The data quality is mostly good, but there is a violation regarding gender and occupation consistency."
maennlich,1999,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,2,2,1,1,3,2,2,2,2,2,4,1,1,5,1,1,3,1,5,5,3,5,3,3,5,4,3,4,5,3,5,1,4,1,2,1,1,2,1,4,1,3,3,2,5,2,1,5,4,3,3,3,3,2,2,80,"[""rule_001"", ""rule_003""]","{""rule_001"": ""The age is 1999, which means the individual is 24 years old, and this is inconsistent with the occupation 'Studentin / Student' as they should typically be younger."", ""rule_003"": ""The occupation is 'Studentin / Student', but the gender is 'maennlich', which is inconsistent.""}","The data row has inconsistencies regarding age and occupation, as well as gender and occupation."
maennlich,1998,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,2,3,2,1,2,2,2,4,1,5,5,2,5,3,3,4,1,5,2,4,3,4,3,3,4,2,2,3,4,3,5,5,3,2,3,2,2,1,5,3,3,4,2,1,1,5,2,3,2,3,1,3,2,1,4,80,"[""rule_003"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich' as it should be 'Student'."", ""rule_008"": ""There is a high preference for alcohol-free beer (5) and a high preference for alcoholic beer (5), which is inconsistent.""}","The data row contains inconsistencies regarding gender and occupation, as well as conflicting preferences for alcoholic and alcohol-free beers."
maennlich,2001,Baden-Württemberg,ohne Beschäftigung,mehrmals im Monat,1,3,3,1,2,2,1,4,3,5,3,2,1,4,3,2,3,1,3,4,3,4,3,2,4,4,2,3,2,4,4,2,5,1,1,2,1,2,2,2,2,5,1,2,3,1,2,4,3,3,2,1,3,2,5,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2000,keine Angabe,Angestellte / Angestellter,einmal pro Monat,2,3,1,2,1,3,2,2,2,1,5,4,1,5,4,4,4,1,1,5,4,3,2,3,3,3,4,5,1,4,4,3,5,1,3,4,2,1,3,3,1,4,1,4,3,4,2,5,2,4,3,4,2,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,1997,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,3,3,1,1,1,2,2,5,2,4,1,1,4,4,3,4,1,1,1,4,4,4,3,2,4,4,2,4,4,3,4,1,4,2,1,1,4,1,1,4,1,4,1,2,4,5,2,2,3,3,2,3,3,2,3,80,"[""rule_003"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich' as it should be 'Student'."", ""rule_008"": ""There is a high preference for alcoholic beer (5) while also having a low preference for alcohol-free beer (1), which is inconsistent.""}","The data row has inconsistencies in gender and occupation, as well as conflicting preferences for alcoholic and alcohol-free beers."
maennlich,1999,Baden-Württemberg,Studentin / Student,einmal pro Monat,3,3,1,2,1,3,2,2,1,4,2,3,1,3,1,3,3,5,1,4,2,4,2,2,1,3,2,3,2,4,3,1,2,1,1,4,2,3,3,1,1,3,1,2,3,5,2,1,3,4,2,1,2,2,4,90,"[""rule_003"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich' as it should be 'Student'."", ""rule_008"": ""There is a high preference for alcoholic beer (5) while also having a low preference for alcohol-free beer (1), which is inconsistent.""}","The data row has some inconsistencies regarding gender and occupation, as well as preferences for alcoholic and alcohol-free beers."
unbekannt,2000,Baden-Württemberg,keine Angabe,mehrmals pro Woche,2,3,1,1,1,2,3,5,3,4,1,1,1,4,3,2,2,4,1,5,2,4,2,2,2,2,5,5,2,3,5,3,1,1,2,1,1,2,5,1,2,4,3,1,1,3,2,3,3,4,2,2,1,2,3,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation is 'keine Angabe', which does not violate the rule, but the gender is 'unbekannt' which is inconsistent with the occupation 'Studentin / Student'."", ""rule_006"": ""The involvement in the role (3) is greater than the importance of the role (1), which is inconsistent.""}","The data quality is mostly acceptable, with minor inconsistencies in gender and involvement."
maennlich,1999,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,1,3,3,1,5,3,1,1,5,5,4,4,4,1,2,4,5,4,4,2,3,3,2,2,3,2,3,3,1,4,4,1,4,1,1,4,4,2,5,1,2,4,5,1,2,4,3,2,2,2,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should correspond to 'Student'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,keine Angabe,Baden-Württemberg,Studentin / Student,mehrmals im Monat,3,3,1,1,1,2,1,2,2,3,3,3,4,3,3,2,1,1,2,5,5,1,3,1,5,5,2,4,2,3,2,3,4,2,1,4,1,2,4,5,2,5,1,2,2,3,1,3,3,2,3,1,3,2,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1996,Baden-Württemberg,Schülerin / Schüler,seltener als einmal pro Monat,2,3,2,3,3,3,3,2,2,1,4,1,1,4,4,2,2,1,1,5,5,1,1,2,2,1,5,4,2,4,4,2,1,1,3,2,1,1,2,3,1,4,1,3,2,3,3,3,2,5,3,1,3,3,1,90,"[""rule_001""]","{""rule_001"": ""The age is 1996, which means the individual is 27 years old. However, the occupation 'Sch\u00fclerin / Sch\u00fcler' suggests a school-age individual, which is inconsistent.""}",The data row has one violation related to age and occupation consistency.
maennlich,2002,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,1,3,2,2,4,2,3,2,2,5,3,3,4,2,2,1,4,4,2,3,4,2,3,2,2,4,4,2,1,5,4,1,1,1,1,4,2,1,5,1,3,3,3,2,3,3,5,4,3,2,2,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,2004,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,2,3,2,2,2,1,2,5,2,2,2,2,1,5,4,4,3,4,1,4,3,3,3,2,5,2,2,1,4,3,4,2,4,1,2,4,5,1,4,2,2,4,1,1,3,3,2,3,5,5,2,2,2,2,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2000,keine Angabe,Angestellte / Angestellter,mehrmals pro Woche,2,3,2,2,3,3,2,2,1,5,3,2,4,3,3,4,3,2,3,4,4,5,1,2,5,2,4,2,3,2,3,2,5,1,1,1,2,1,2,3,1,5,2,1,1,1,5,2,1,2,1,2,3,1,3,100,[],{},The data row adheres to all specified plausibility rules.
weiblich,2002,Baden-Württemberg,keine Angabe,einmal pro Monat,3,3,1,2,1,2,2,2,2,3,5,2,1,4,3,4,1,1,1,4,3,4,2,1,3,4,2,4,3,3,4,2,1,2,1,1,1,3,5,2,1,5,1,2,2,5,2,4,2,5,2,2,1,2,4,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2005,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,2,2,2,3,3,1,2,5,1,1,2,1,4,2,3,3,2,2,5,5,4,3,1,2,4,2,2,2,3,4,3,3,5,3,2,2,5,2,3,1,5,2,2,3,3,3,3,1,3,4,2,2,2,3,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'."", ""rule_006"": ""The involvement in the role (5) is greater than the importance of the role (1), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as involvement and importance."
weiblich,2006,Baden-Württemberg,Studentin / Student,einmal pro Monat,2,3,3,2,1,3,2,2,2,1,2,3,2,5,5,3,2,1,3,5,4,5,3,2,3,3,2,1,2,4,3,1,3,5,4,1,1,3,1,4,1,5,1,2,1,5,1,4,4,3,2,2,2,1,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' because it should not have a gender of 'unbekannt'.""}","The data quality is mostly good, with one violation related to gender and occupation consistency."
maennlich,2001,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,3,3,1,2,1,2,2,4,3,5,2,1,5,4,3,4,2,1,5,5,3,3,5,2,2,2,2,2,2,3,2,3,3,3,2,2,2,1,4,3,2,2,1,3,3,3,3,1,2,1,2,3,2,2,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2005,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,2,2,1,2,2,2,1,2,4,3,3,1,5,2,5,3,1,1,5,3,4,2,3,1,1,4,4,1,3,5,5,5,2,2,1,1,1,5,5,1,5,4,2,2,3,2,4,3,1,2,1,1,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2002,Baden-Württemberg,Studentin / Student,einmal pro Monat,2,3,2,1,1,2,2,5,3,3,3,5,5,1,1,2,2,5,1,5,2,4,2,2,2,2,4,4,2,5,5,1,2,1,1,4,2,2,2,4,1,5,4,1,3,4,1,4,4,3,1,2,4,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should correspond to 'Student'.""}","The data quality is mostly good, but there is a violation regarding gender and occupation consistency."
maennlich,2004,Baden-Württemberg,Studentin / Student,einmal pro Monat,2,3,2,3,3,2,2,3,3,4,1,3,1,4,1,4,2,3,2,5,1,2,2,2,1,2,4,5,4,3,5,1,3,2,1,2,2,3,3,1,1,1,1,3,1,3,2,3,1,5,2,1,3,1,4,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich' as it should be 'Student'."", ""rule_006"": ""The involvement in the role (3) is greater than the importance of the role (1), which is inconsistent.""}","The data row has some inconsistencies regarding gender and occupation, as well as involvement and importance."
maennlich,2004,Bayern,Studentin / Student,einmal pro Monat,2,2,2,3,3,3,2,4,1,3,2,2,2,1,3,3,4,1,1,5,4,4,1,2,3,5,2,3,2,3,2,2,4,2,1,2,2,5,1,1,1,5,1,2,3,5,1,2,1,4,3,3,3,1,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should not be labeled as 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,1999,Bayern,Studentin / Student,seltener als einmal pro Monat,3,2,1,1,1,3,2,2,3,3,2,2,1,4,3,3,1,4,1,5,4,5,4,1,4,4,4,3,3,2,5,2,4,4,3,4,1,1,4,4,2,4,1,4,3,5,2,2,3,1,3,2,1,3,5,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should correspond to 'Student'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,keine Angabe,Baden-Württemberg,ohne Beschäftigung,mehrmals pro Woche,3,3,2,1,3,2,2,2,4,4,2,3,4,3,3,4,1,4,1,4,4,3,3,5,2,3,3,3,3,4,2,1,3,1,1,1,2,2,3,2,2,3,1,2,1,4,2,3,2,2,1,1,2,1,4,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2000,Baden-Württemberg,Angestellte / Angestellter,einmal pro Monat,2,3,1,3,3,3,1,2,2,4,3,2,4,4,3,2,1,2,3,4,4,4,3,3,2,4,2,4,2,3,2,1,2,2,1,2,3,5,4,5,1,1,3,3,1,5,3,4,2,4,3,2,2,3,3,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2006,Baden-Württemberg,ohne Beschäftigung,mehrmals pro Woche,3,3,2,2,3,3,1,5,1,3,2,1,5,3,4,4,1,5,1,5,5,3,1,1,5,2,3,3,2,3,5,2,2,1,4,1,2,4,2,2,2,5,1,2,1,5,1,1,5,3,1,2,4,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,1999,Baden-Württemberg,keine Angabe,seltener als einmal pro Monat,2,3,2,1,3,3,2,4,3,5,4,1,3,4,4,2,3,2,1,5,4,3,3,3,3,2,2,4,1,3,5,2,3,2,2,1,2,5,3,5,1,5,1,3,3,5,2,3,1,4,1,3,1,2,5,100,[],{},The data row adheres to all specified plausibility rules.
unbekannt,2003,Baden-Württemberg,Studentin / Student,einmal pro Monat,3,3,2,3,3,2,2,2,3,3,1,1,1,3,1,3,3,1,2,5,4,4,2,2,2,2,3,4,1,3,3,4,5,1,5,3,1,4,5,5,1,5,1,2,5,3,3,2,5,3,1,5,1,2,2,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,1996,Baden-Württemberg,Schülerin / Schüler,mehrmals im Monat,2,3,2,1,3,3,1,5,1,2,2,3,1,4,3,1,1,4,2,4,4,4,1,3,3,4,3,2,2,4,1,4,5,3,1,2,1,4,1,3,2,1,1,4,2,5,2,2,3,3,1,4,2,1,3,90,"[""rule_001""]","{""rule_001"": ""The age is 1996, which means the individual is 27 years old. However, the occupation 'Sch\u00fclerin / Sch\u00fcler' suggests a typical school age, which is inconsistent.""}","The data quality is mostly good, but there is a violation regarding age and occupation consistency."
unbekannt,2004,Baden-Württemberg,keine Angabe,täglich,3,3,1,2,3,3,2,4,1,5,2,1,2,3,3,2,3,3,2,5,4,2,1,3,3,2,1,3,2,3,3,1,3,1,1,1,1,1,3,3,2,3,1,3,5,4,2,2,2,3,2,2,2,2,4,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2002,Baden-Württemberg,Studentin / Student,einmal pro Monat,3,3,1,3,3,3,2,3,2,4,2,4,5,3,2,2,1,1,1,5,2,4,2,2,2,2,5,5,3,3,4,2,3,1,1,2,3,2,5,3,1,1,1,3,2,5,2,4,4,5,2,1,2,2,4,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student' for a male.""}",The data row has one violation related to gender and occupation consistency.
weiblich,1995,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,1,3,1,3,2,3,5,4,1,1,5,3,3,3,1,1,4,4,4,3,2,1,4,4,5,2,3,3,1,5,1,1,1,1,4,4,4,2,5,1,1,1,2,2,3,3,3,2,2,3,1,1,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,1998,Baden-Württemberg,ohne Beschäftigung,mehrmals im Monat,2,3,1,1,3,3,2,3,2,4,2,3,4,4,4,3,2,4,1,5,5,4,3,3,3,2,2,5,1,3,4,2,3,1,1,3,1,4,5,3,1,5,2,2,4,5,2,2,1,2,1,1,4,4,3,100,[],{},The data row meets all plausibility rules with no violations.
maennlich,keine Angabe,Bayern,Studentin / Student,mehrmals im Monat,2,3,2,3,1,2,1,2,2,2,4,1,2,2,4,5,4,1,4,5,4,4,2,2,1,2,4,4,3,3,3,4,5,3,3,2,1,2,4,3,2,5,1,3,1,5,2,5,1,5,2,3,3,2,1,100,[],{},The data row is consistent with all plausibility rules.
maennlich,2000,Bayern,Schülerin / Schüler,mehrmals im Monat,2,2,1,2,3,3,2,2,1,3,2,2,2,5,3,2,3,5,3,5,3,3,3,2,1,1,3,3,3,4,1,2,5,1,2,2,1,3,4,3,3,3,1,2,3,5,1,3,2,4,1,3,4,1,3,80,"[""rule_001"", ""rule_007"", ""rule_008""]","{""rule_001"": ""The occupation 'Sch\u00fclerin / Sch\u00fcler' is inconsistent with the age 2000, as this indicates the individual is older than typical school age."", ""rule_007"": ""The importance on health is rated 5, but the importance on alcohol avoidance is only rated 3, indicating a violation of consistency."", ""rule_008"": ""There is a high preference for alcoholic beer (5) while having a preference for alcohol-free beer (2), which is inconsistent.""}","The data row has multiple inconsistencies regarding age, health importance, and beverage preferences."
weiblich,1998,Baden-Württemberg,Schülerin / Schüler,mehrmals im Monat,3,3,1,1,3,3,2,3,3,3,2,3,1,4,2,3,2,2,4,4,4,5,2,3,4,3,2,3,5,1,2,2,3,4,2,1,3,3,1,1,2,3,3,3,3,2,4,5,4,3,2,1,2,2,3,90,"[""rule_001""]","{""rule_001"": ""The occupation 'Sch\u00fclerin / Sch\u00fcler' is inconsistent with the age 1998, as this individual is older than the typical school age.""}",The data row has one violation related to age and occupation consistency.
weiblich,1999,Baden-Württemberg,Studentin / Student,mehrmals im Monat,3,3,1,1,2,3,1,2,1,4,3,1,1,3,3,4,3,2,1,3,4,4,2,2,3,4,2,1,3,4,4,1,1,2,3,1,5,3,3,3,1,2,3,3,1,4,1,4,3,2,2,1,2,2,4,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,2004,Baden-Württemberg,keine Angabe,seltener als einmal pro Monat,2,2,2,3,1,1,2,4,1,5,4,2,3,1,3,5,2,1,2,4,5,5,4,3,3,2,4,3,2,5,4,4,3,1,2,4,3,3,4,3,1,5,2,2,1,3,1,3,3,4,2,2,3,2,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1995,Baden-Württemberg,ohne Beschäftigung,mehrmals pro Woche,2,3,2,1,2,2,2,5,5,5,2,3,2,3,5,3,1,1,2,5,3,3,5,2,5,3,3,4,2,2,3,4,3,3,3,1,3,1,3,3,2,1,1,1,2,3,3,4,4,4,2,3,2,4,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2000,Baden-Württemberg,keine Angabe,einmal pro Monat,2,3,2,1,3,3,3,2,3,4,1,5,1,4,3,2,2,3,1,5,2,4,2,3,5,3,2,3,2,4,4,2,5,5,1,1,1,4,5,3,1,5,2,1,4,4,2,5,4,5,2,2,2,2,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2003,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,2,3,2,2,2,3,3,1,2,2,1,2,5,5,3,4,5,1,1,5,3,4,3,2,3,4,4,3,2,3,3,2,2,1,2,1,1,3,3,5,1,5,2,2,3,5,2,3,2,1,2,2,2,5,3,100,[],{},The data row adheres to all specified plausibility rules.
weiblich,2002,Baden-Württemberg,Studentin / Student,mehrmals im Monat,3,3,2,1,1,3,1,1,4,2,4,3,2,3,2,3,5,2,1,5,3,3,4,3,4,4,4,5,2,4,2,4,1,1,3,3,4,1,4,3,2,1,1,1,2,5,3,5,3,3,2,2,1,2,3,90,"[""rule_003"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' because it should not have a gender of 'unbekannt'."", ""rule_008"": ""There is a high preference for both alcohol-free beer (4) and alcoholic beer (5), which is inconsistent.""}","The data row has some inconsistencies regarding gender and occupation, as well as preferences for alcoholic and alcohol-free beers."
unbekannt,keine Angabe,Baden-Württemberg,Studentin / Student,einmal pro Monat,3,2,2,1,3,2,3,2,1,5,2,2,1,4,3,2,3,3,1,3,3,3,4,2,3,3,3,5,2,3,2,3,3,3,1,2,1,1,5,1,1,3,1,2,2,3,2,3,1,3,1,2,2,3,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
